"matchID","time","time2","hometeam","awayteam","home_goals","away_goals","seven_meter_success","player","event"
166,"47:51",2024-05-02 00:47:51,"MT Melsungen","FRISCH AUF! Göppingen",22,19,1,"Marcel Schiller","Tor von der 7-Meter Linie von Marcel Schiller (FRISCH AUF! Göppingen), neuer Spielstand 22:19."
166,"38:41",2024-05-02 00:38:41,"MT Melsungen","FRISCH AUF! Göppingen",17,15,1,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
166,"0:50",2024-05-02 00:00:50,"MT Melsungen","FRISCH AUF! Göppingen",0,1,1,"Marcel Schiller","Der 7-Meter wurde von Marcel Schiller (FRISCH AUF! Göppingen) erfolgreich verwandelt."
190,"11:12",2024-05-02 00:11:12,"SC DHfK Leipzig","FRISCH AUF! Göppingen",1,8,1,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
224,"57:07",2024-05-02 00:57:07,"SG Flensburg-Handewitt","FRISCH AUF! Göppingen",25,0,0,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
224,"43:43",2024-05-02 00:43:43,"SG Flensburg-Handewitt","FRISCH AUF! Göppingen",19,20,1,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
224,"30:00",2024-05-02 00:30:00,"SG Flensburg-Handewitt","FRISCH AUF! Göppingen",14,14,1,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie und bringt den Spielstand auf 14:14."
250,"42:17",2024-05-02 00:42:17,"TBV Lemgo Lippe","FRISCH AUF! Göppingen",27,0,0,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
250,"39:23",2024-05-02 00:39:23,"TBV Lemgo Lippe","FRISCH AUF! Göppingen",25,0,0,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie und bringt den Spielstand auf 25:23."
250,"36:05",2024-05-02 00:36:05,"TBV Lemgo Lippe","FRISCH AUF! Göppingen",24,0,0,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
250,"34:25",2024-05-02 00:34:25,"TBV Lemgo Lippe","FRISCH AUF! Göppingen",23,20,1,"Marcel Schiller","Der 7-Meter wurde von Marcel Schiller (FRISCH AUF! Göppingen) erfolgreich verwandelt."
283,"22:10",2024-05-02 00:22:10,"TVB Stuttgart","FRISCH AUF! Göppingen",11,12,1,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie. Neuer Spielstand in Porsche-Arena: 11:12."
283,"6:57",2024-05-02 00:06:57,"TVB Stuttgart","FRISCH AUF! Göppingen",4,3,1,"Marcel Schiller","Der 7-Meter wurde von Marcel Schiller (FRISCH AUF! Göppingen) erfolgreich verwandelt."
302,"43:08",2024-05-02 00:43:08,"VfL Gummersbach","FRISCH AUF! Göppingen",24,0,0,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie und bringt den Spielstand auf 24:24."
302,"39:48",2024-05-02 00:39:48,"VfL Gummersbach","FRISCH AUF! Göppingen",24,0,0,"Marcel Schiller","Tor von der 7-Meter Linie von Marcel Schiller (FRISCH AUF! Göppingen), neuer Spielstand 24:21."
302,"34:50",2024-05-02 00:34:50,"VfL Gummersbach","FRISCH AUF! Göppingen",21,17,0,"Marcel Schiller","Der Spieler Marcel Schiller von FRISCH AUF! Göppingen vergibt den 7-Meter."
302,"23:42",2024-05-02 00:23:42,"VfL Gummersbach","FRISCH AUF! Göppingen",12,12,0,"Marcel Schiller","Marcel Schiller (FRISCH AUF! Göppingen) trifft von der 7-Meter Linie."
302,"9:37",2024-05-02 00:09:37,"VfL Gummersbach","FRISCH AUF! Göppingen",4,8,1,"Marcel Schiller","Der 7-Meter wurde von Marcel Schiller (FRISCH AUF! Göppingen) erfolgreich verwandelt."
2,"48:14",2024-05-02 00:48:14,"ASV Hamm-Westfalen","FRISCH AUF! Göppingen",24,0,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 24:21."
2,"38:23",2024-05-02 00:38:23,"ASV Hamm-Westfalen","FRISCH AUF! Göppingen",20,17,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
2,"25:53",2024-05-02 00:25:53,"ASV Hamm-Westfalen","FRISCH AUF! Göppingen",13,11,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 13:11."
4,"35:59",2024-05-02 00:35:59,"ASV Hamm-Westfalen","Hannover-Burgdorf",17,18,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
4,"18:32",2024-05-02 00:18:32,"ASV Hamm-Westfalen","Hannover-Burgdorf",9,6,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 9:6."
4,"9:45",2024-05-02 00:09:45,"ASV Hamm-Westfalen","Hannover-Burgdorf",4,4,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
10,"2:42",2024-05-02 00:02:42,"ASV Hamm-Westfalen","THW Kiel",0,3,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) scheitert von der 7-Meter Linie."
11,"34:33",2024-05-02 00:34:33,"ASV Hamm-Westfalen","GWD Minden",14,13,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
11,"27:04",2024-05-02 00:27:04,"ASV Hamm-Westfalen","GWD Minden",12,9,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:9."
11,"10:33",2024-05-02 00:10:33,"ASV Hamm-Westfalen","GWD Minden",5,3,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
11,"1:54",2024-05-02 00:01:54,"ASV Hamm-Westfalen","GWD Minden",0,1,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) scheitert von der 7-Meter Linie."
12,"20:01",2024-05-02 00:20:01,"ASV Hamm-Westfalen","Handball Sport Verein Hamburg",8,10,1,"Fabian Huesmann","20:01 8:10 Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 8:10."
12,"11:53",2024-05-02 00:11:53,"ASV Hamm-Westfalen","Handball Sport Verein Hamburg",5,6,1,"Fabian Huesmann","11:53 5:06 Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
13,"51:53",2024-05-02 00:51:53,"ASV Hamm-Westfalen","SC DHfK Leipzig",26,0,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 26:29."
13,"33:53",2024-05-02 00:33:53,"ASV Hamm-Westfalen","SC DHfK Leipzig",15,19,0,"Fabian Huesmann","Parade von Mohamed Essam Moustafa El-Tayar, Fabian Huesmann vergibt von der 7-Meter Linie!"
13,"22:59",2024-05-02 00:22:59,"ASV Hamm-Westfalen","SC DHfK Leipzig",10,14,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 10:14."
13,"20:08",2024-05-02 00:20:08,"ASV Hamm-Westfalen","SC DHfK Leipzig",8,12,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
15,"50:23",2024-05-02 00:50:23,"ASV Hamm-Westfalen","SG Flensburg-Handewitt",23,31,0,"Fabian Huesmann","49:54:00 23:31 Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 23:31."
15,"41:40",2024-05-02 00:41:40,"ASV Hamm-Westfalen","SG Flensburg-Handewitt",19,26,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 19:26."
15,"23:12",2024-05-02 00:23:12,"ASV Hamm-Westfalen","SG Flensburg-Handewitt",12,17,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 12:17."
16,"60:00",NA,"ASV Hamm-Westfalen","TVB Stuttgart",27,0,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
16,"33:26",2024-05-02 00:33:26,"ASV Hamm-Westfalen","TVB Stuttgart",14,11,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
16,"10:45",2024-05-02 00:10:45,"ASV Hamm-Westfalen","TVB Stuttgart",2,3,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
17,"8:02",2024-05-02 00:08:02,"ASV Hamm-Westfalen","VfL Gummersbach",3,4,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
27,"59:19",2024-05-02 00:59:19,"Bergischer HC","ASV Hamm-Westfalen",32,0,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) vergibt den 7-Meter."
27,"42:48",2024-05-02 00:42:48,"Bergischer HC","ASV Hamm-Westfalen",23,15,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
27,"37:35",2024-05-02 00:37:35,"Bergischer HC","ASV Hamm-Westfalen",21,13,0,"Fabian Huesmann","Der Spieler Fabian Huesmann von ASV Hamm-Westfalen vergibt den 7-Meter."
27,"35:04",2024-05-02 00:35:04,"Bergischer HC","ASV Hamm-Westfalen",20,13,1,"Fabian Huesmann","Tor! Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 20:13."
27,"15:39",2024-05-02 00:15:39,"Bergischer HC","ASV Hamm-Westfalen",10,5,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 10:5."
44,"24:12",2024-05-02 00:24:12,"FRISCH AUF! Göppingen","ASV Hamm-Westfalen",18,13,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
52,"43:33",2024-05-02 00:43:33,"Füchse Berlin","ASV Hamm-Westfalen",27,0,0,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 27:19."
52,"4:32",2024-05-02 00:04:32,"Füchse Berlin","ASV Hamm-Westfalen",2,4,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
69,"27:00",2024-05-02 00:27:00,"GWD Minden","ASV Hamm-Westfalen",15,8,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter..."
86,"55:29",2024-05-02 00:55:29,"Handball Sport Verein Hamburg","ASV Hamm-Westfalen",29,0,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
86,"46:34",2024-05-02 00:46:34,"Handball Sport Verein Hamburg","ASV Hamm-Westfalen",24,0,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
86,"20:45",2024-05-02 00:20:45,"Handball Sport Verein Hamburg","ASV Hamm-Westfalen",7,8,0,"Fabian Huesmann","Der 7-Meter von Fabian Huesmann (ASV Hamm-Westfalen) landet nicht im Tor."
86,"10:03",2024-05-02 00:10:03,"Handball Sport Verein Hamburg","ASV Hamm-Westfalen",4,5,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 4:5."
114,"53:10",2024-05-02 00:53:10,"Hannover-Burgdorf","ASV Hamm-Westfalen",26,0,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
114,"51:48",2024-05-02 00:51:48,"Hannover-Burgdorf","ASV Hamm-Westfalen",26,0,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
114,"22:07",2024-05-02 00:22:07,"Hannover-Burgdorf","ASV Hamm-Westfalen",11,6,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
114,"20:40",2024-05-02 00:20:40,"Hannover-Burgdorf","ASV Hamm-Westfalen",11,6,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
131,"34:47",2024-05-02 00:34:47,"HC Erlangen","ASV Hamm-Westfalen",19,18,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 19:18."
131,"33:56",2024-05-02 00:33:56,"HC Erlangen","ASV Hamm-Westfalen",18,17,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 18:17."
131,"31:51",2024-05-02 00:31:51,"HC Erlangen","ASV Hamm-Westfalen",16,16,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
131,"30:53",2024-05-02 00:30:53,"HC Erlangen","ASV Hamm-Westfalen",16,15,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
131,"2:09",2024-05-02 00:02:09,"HC Erlangen","ASV Hamm-Westfalen",2,1,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 2:1."
147,"57:07",2024-05-02 00:57:07,"HSG Wetzlar","ASV Hamm-Westfalen",27,0,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
147,"48:17",2024-05-02 00:48:17,"HSG Wetzlar","ASV Hamm-Westfalen",22,16,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
147,"32:08",2024-05-02 00:32:08,"HSG Wetzlar","ASV Hamm-Westfalen",14,9,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
147,"6:02",2024-05-02 00:06:02,"HSG Wetzlar","ASV Hamm-Westfalen",4,3,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 4:3."
165,"32:25",2024-05-02 00:32:25,"MT Melsungen","ASV Hamm-Westfalen",14,17,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
165,"30:00",2024-05-02 00:30:00,"MT Melsungen","ASV Hamm-Westfalen",13,16,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
165,"24:48",2024-05-02 00:24:48,"MT Melsungen","ASV Hamm-Westfalen",9,11,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 9:11."
165,"15:52",2024-05-02 00:15:52,"MT Melsungen","ASV Hamm-Westfalen",6,5,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 6:5."
171,"53:17",2024-05-02 00:53:17,"Rhein-Neckar Löwen","ASV Hamm-Westfalen",35,0,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 35:25."
171,"33:13",2024-05-02 00:33:13,"Rhein-Neckar Löwen","ASV Hamm-Westfalen",22,14,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
171,"11:59",2024-05-02 00:11:59,"Rhein-Neckar Löwen","ASV Hamm-Westfalen",9,4,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
188,"53:59",2024-05-02 00:53:59,"SC DHfK Leipzig","ASV Hamm-Westfalen",29,0,0,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
188,"49:44",2024-05-02 00:49:44,"SC DHfK Leipzig","ASV Hamm-Westfalen",28,0,0,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 28:20."
188,"18:31",2024-05-02 00:18:31,"SC DHfK Leipzig","ASV Hamm-Westfalen",11,8,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 11:8."
205,"60:00",NA,"SC Magdeburg","ASV Hamm-Westfalen",31,0,0,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
205,"33:55",2024-05-02 00:33:55,"SC Magdeburg","ASV Hamm-Westfalen",19,13,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 19:13."
205,"27:45",2024-05-02 00:27:45,"SC Magdeburg","ASV Hamm-Westfalen",14,10,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
205,"10:09",2024-05-02 00:10:09,"SC Magdeburg","ASV Hamm-Westfalen",10,7,0,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 10:9."
205,"8:00",2024-05-02 00:08:00,"SC Magdeburg","ASV Hamm-Westfalen",3,2,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 3:2."
248,"42:13",2024-05-02 00:42:13,"TBV Lemgo Lippe","ASV Hamm-Westfalen",20,18,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
248,"31:46",2024-05-02 00:31:46,"TBV Lemgo Lippe","ASV Hamm-Westfalen",16,15,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie."
248,"8:02",2024-05-02 00:08:02,"TBV Lemgo Lippe","ASV Hamm-Westfalen",3,5,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 3:5."
273,"6:20",2024-05-02 00:06:20,"TVB Stuttgart","ASV Hamm-Westfalen",3,2,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 3:2."
290,"40:43",2024-05-02 00:40:43,"VFL Gummersbach","ASV Hamm-Westfalen",21,18,1,"Fabian Huesmann","Tor von der 7-Meter Linie von Fabian Huesmann (ASV Hamm-Westfalen), neuer Spielstand 21:18."
290,"37:26",2024-05-02 00:37:26,"VFL Gummersbach","ASV Hamm-Westfalen",19,17,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
290,"21:58",2024-05-02 00:21:58,"VFL Gummersbach","ASV Hamm-Westfalen",15,9,1,"Fabian Huesmann","Fabian Huesmann (ASV Hamm-Westfalen) trifft von der 7-Meter Linie und bringt den Spielstand auf 15:9."
290,"14:20",2024-05-02 00:14:20,"VFL Gummersbach","ASV Hamm-Westfalen",11,7,1,"Fabian Huesmann","Der 7-Meter wurde von Fabian Huesmann (ASV Hamm-Westfalen) erfolgreich verwandelt."
3,"38:10",2024-05-02 00:38:10,"ASV Hamm-Westfalen","Füchse Berlin",20,21,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
28,"10:38",2024-05-02 00:10:38,"Bergischer HC","Füchse Berlin",5,5,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
28,"7:36",2024-05-02 00:07:36,"Bergischer HC","Füchse Berlin",4,3,0,"Hans Lindberg","Der 7-Meter von Hans Lindberg (Füchse Berlin) landet nicht im Tor."
28,"1:43",2024-05-02 00:01:43,"Bergischer HC","Füchse Berlin",0,2,1,"Hans Lindberg","Tor von der 7-Meter Linie von Hans Lindberg (Füchse Berlin), neuer Spielstand 0:2."
46,"41:44",2024-05-02 00:41:44,"FRISCH AUF! Göppingen","Füchse Berlin",18,13,0,"Hans Lindberg","Hans Lindberg (Füchse Berlin) scheitert von der 7-Meter Linie."
46,"19:35",2024-05-02 00:19:35,"FRISCH AUF! Göppingen","Füchse Berlin",10,4,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie und bringt den Spielstand auf 10:4."
52,"55:58",2024-05-02 00:55:58,"Füchse Berlin","ASV Hamm-Westfalen",36,0,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie und bringt den Spielstand auf 36:24."
52,"46:41",2024-05-02 00:46:41,"Füchse Berlin","ASV Hamm-Westfalen",29,0,1,"Hans Lindberg","Der 7-Meter wurde von Hans Lindberg (Füchse Berlin) erfolgreich verwandelt."
52,"44:13",2024-05-02 00:44:13,"Füchse Berlin","ASV Hamm-Westfalen",28,0,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
52,"25:27",2024-05-02 00:25:27,"Füchse Berlin","ASV Hamm-Westfalen",17,10,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie und bringt den Spielstand auf 17:10."
52,"8:39",2024-05-02 00:08:39,"Füchse Berlin","ASV Hamm-Westfalen",5,4,1,"Hans Lindberg","5:04 Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
52,"5:23",2024-05-02 00:05:23,"Füchse Berlin","ASV Hamm-Westfalen",3,4,1,"Hans Lindberg","3:04 Tor von der 7-Meter Linie von Hans Lindberg (Füchse Berlin), neuer Spielstand 3:4."
53,"56:54",2024-05-02 00:56:54,"Füchse Berlin","Bergischer HC",28,0,1,"Hans Lindberg","Tor von der 7-Meter Linie von Hans Lindberg (Füchse Berlin), neuer Spielstand 28:25."
53,"36:55",2024-05-02 00:36:55,"Füchse Berlin","Bergischer HC",18,17,0,"Hans Lindberg","Hans Lindberg (Füchse Berlin) vergibt den 7-Meter."
53,"12:49",2024-05-02 00:12:49,"Füchse Berlin","Bergischer HC",7,6,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
54,"38:54",2024-05-02 00:38:54,"Füchse Berlin","FRISCH AUF! Göppingen",24,0,1,"Hans Lindberg","Der 7-Meter wurde von Hans Lindberg (Füchse Berlin) erfolgreich verwandelt."
54,"37:17",2024-05-02 00:37:17,"Füchse Berlin","FRISCH AUF! Göppingen",22,18,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
54,"25:11",2024-05-02 00:25:11,"Füchse Berlin","FRISCH AUF! Göppingen",14,11,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie und bringt den Spielstand auf 14:11."
54,"22:38",2024-05-02 00:22:38,"Füchse Berlin","FRISCH AUF! Göppingen",12,10,1,"Hans Lindberg","Der 7-Meter wurde von Hans Lindberg (Füchse Berlin) erfolgreich verwandelt."
54,"21:43",2024-05-02 00:21:43,"Füchse Berlin","FRISCH AUF! Göppingen",11,10,1,"Hans Lindberg","Tor von der 7-Meter Linie von Hans Lindberg (Füchse Berlin), neuer Spielstand 11:10."
54,"18:32",2024-05-02 00:18:32,"Füchse Berlin","FRISCH AUF! Göppingen",10,9,1,"Hans Lindberg","Hans Lindberg (Füchse Berlin) trifft von der 7-Meter Linie."
54,"10:33",2024-05-02 00:10:33,"Füchse Berlin","FRISCH AUF! Göppingen",4,5,1,"Hans Lindberg","Der 7-Meter wurde von Hans Lindberg (Füchse Berlin) erfolgreich verwandelt."
54,"6:14",2024-05-02 00:06:14,"Füchse Berlin","FRISCH AUF! Göppingen",2,1,0,"Hans Lindberg","Hans Lindberg (Füchse Berlin) scheitert von der 7-Meter Linie."
54,"4:16",2024-05-02 00:04:16,"Füchse Berlin","FRISCH AUF! Göppingen",2,0,1,"Hans Lindberg","Tor von der 7-Meter Linie von Hans Lindberg (Füchse Berlin), neuer Spielstand 2:0."
55,"51:23",2024-05-02 00:51:23,"Füchse Berlin","Hannover-Burgdorf",28,0,1,"Hans Lindberg","Tor von der 7-Meter Linie von Hans Lindberg (Füchse Berlin), neuer Spielstand 28:25"
55,"47:15",2024-05-02 00:47:15,"Füchse Berlin","Hannover-Burgdorf",26,0,1,"Hans Lindberg","Der 7-Meter wurde von Hans Lindberg (Füchse Berlin) erfolgreich verwandelt"
55,"17:49",2024-05-02 00:17:49,"Füchse Berlin","Hannover-Burgdorf",9,11,1,"Hans Lindberg","Der 7-Meter wurde von Hans Lindberg (Füchse Berlin) erfolgreich verwandelt."
